node_id,node_type,node_type_name
8529,0,author
8530,0,author
8531,0,author
8532,0,author
8533,0,author
8534,0,author
8535,0,author
8536,0,author
8537,0,author
8538,0,author
8539,0,author
8540,0,author
8541,0,author
8542,0,author
8543,0,author
8544,0,author
8545,0,author
8546,0,author
8547,0,author
8548,0,author
8549,0,author
8550,0,author
8551,0,author
8552,0,author
8553,0,author
8554,0,author
8555,0,author
8556,0,author
8557,0,author
8558,0,author
8559,0,author
8560,0,author
8561,0,author
8562,0,author
8563,0,author
8564,0,author
8565,0,author
8566,0,author
8567,0,author
8568,0,author
8569,0,author
8570,0,author
8571,0,author
8572,0,author
8573,0,author
8574,0,author
8575,0,author
8576,0,author
8577,0,author
8578,0,author
8579,0,author
8580,0,author
8581,0,author
8582,0,author
8583,0,author
8584,0,author
8585,0,author
8586,0,author
8587,0,author
8588,0,author
8589,0,author
8590,0,author
8591,0,author
8592,0,author
8593,0,author
8594,0,author
8595,0,author
8596,0,author
8597,0,author
8598,0,author
8599,0,author
8600,0,author
8601,0,author
8602,0,author
8603,0,author
8604,0,author
8605,0,author
8606,0,author
8607,0,author
8608,0,author
8609,0,author
8610,0,author
8611,0,author
8612,0,author
8613,0,author
8614,0,author
8615,0,author
8616,0,author
8617,0,author
8618,0,author
8619,0,author
8620,0,author
8621,0,author
8622,0,author
8623,0,author
8624,0,author
8625,0,author
8626,0,author
8627,0,author
8628,0,author
8629,0,author
8630,0,author
8631,0,author
8632,0,author
8633,0,author
8634,0,author
8635,0,author
8636,0,author
8637,0,author
8638,0,author
8639,0,author
8640,0,author
8641,0,author
8642,0,author
8643,0,author
8644,0,author
8645,0,author
8646,0,author
8647,0,author
8648,0,author
8649,0,author
8650,0,author
8651,0,author
8652,0,author
8653,0,author
8654,0,author
8655,0,author
8656,0,author
8657,0,author
8658,0,author
8659,0,author
8660,0,author
8661,0,author
8662,0,author
8663,0,author
8664,0,author
8665,0,author
8666,0,author
8667,0,author
8668,0,author
8669,0,author
8670,0,author
8671,0,author
8672,0,author
8673,0,author
8674,0,author
8675,0,author
8676,0,author
8677,0,author
8678,0,author
8679,0,author
8680,0,author
8681,0,author
8682,0,author
8683,0,author
8684,0,author
8685,0,author
8686,0,author
8687,0,author
8688,0,author
8689,0,author
8690,0,author
8691,0,author
8692,0,author
8693,0,author
8694,0,author
8695,0,author
8696,0,author
8697,0,author
8698,0,author
8699,0,author
8700,0,author
8701,0,author
8702,0,author
8703,0,author
8704,0,author
8705,0,author
8706,0,author
8707,0,author
8708,0,author
8709,0,author
8710,0,author
8711,0,author
8712,0,author
8713,0,author
8714,0,author
8715,0,author
8716,0,author
8717,0,author
8718,0,author
8719,0,author
8720,0,author
8721,0,author
8722,0,author
8723,0,author
8724,0,author
8725,0,author
8726,0,author
8727,0,author
8728,0,author
8729,0,author
8730,0,author
8731,0,author
8732,0,author
8733,0,author
8734,0,author
8735,0,author
8736,0,author
8737,0,author
8738,0,author
8739,0,author
8740,0,author
8741,0,author
8742,0,author
8743,0,author
8744,0,author
8745,0,author
8746,0,author
8747,0,author
8748,0,author
8749,0,author
8750,0,author
8751,0,author
8752,0,author
8753,0,author
8754,0,author
8755,0,author
8756,0,author
8757,0,author
8758,0,author
8759,0,author
8760,0,author
8761,0,author
8762,0,author
8763,0,author
8764,0,author
8765,0,author
8766,0,author
8767,0,author
8768,0,author
8769,0,author
8770,0,author
8771,0,author
8772,0,author
8773,0,author
8774,0,author
8775,0,author
8776,0,author
8777,0,author
8778,0,author
8779,0,author
8780,0,author
8781,0,author
8782,0,author
8783,0,author
8784,0,author
8785,0,author
8786,0,author
8787,0,author
8788,0,author
8789,0,author
8790,0,author
8791,0,author
8792,0,author
8793,0,author
8794,0,author
8795,0,author
8796,0,author
8797,0,author
8798,0,author
8799,0,author
8800,0,author
8801,0,author
8802,0,author
8803,0,author
8804,0,author
8805,0,author
8806,0,author
8807,0,author
8808,0,author
8809,0,author
8810,0,author
8811,0,author
8812,0,author
8813,0,author
8814,0,author
8815,0,author
8816,0,author
8817,0,author
8818,0,author
8819,0,author
8820,0,author
8821,0,author
8822,0,author
8823,0,author
8824,0,author
8825,0,author
8826,0,author
8827,0,author
8828,0,author
8829,0,author
8830,0,author
8831,0,author
8832,0,author
8833,0,author
8834,0,author
8835,0,author
8836,0,author
8837,0,author
8838,0,author
8839,0,author
8840,0,author
8841,0,author
8842,0,author
8843,0,author
8844,0,author
8845,0,author
8846,0,author
8847,0,author
8848,0,author
8849,0,author
8850,0,author
8851,0,author
8852,0,author
8853,0,author
8854,0,author
8855,0,author
8856,0,author
8857,0,author
8858,0,author
8859,0,author
8860,0,author
8861,0,author
8862,0,author
8863,0,author
8864,0,author
8865,0,author
8866,0,author
8867,0,author
8868,0,author
8869,0,author
8870,0,author
8871,0,author
8872,0,author
8873,0,author
8874,0,author
8875,0,author
8876,0,author
8877,0,author
8878,0,author
8879,0,author
8880,0,author
8881,0,author
8882,0,author
8883,0,author
8884,0,author
8885,0,author
8886,0,author
8887,0,author
8888,0,author
8889,0,author
8890,0,author
8891,0,author
8892,0,author
8893,0,author
8894,0,author
8895,0,author
8896,0,author
8897,0,author
8898,0,author
8899,0,author
8900,0,author
8901,0,author
8902,0,author
8903,0,author
8904,0,author
8905,0,author
8906,0,author
8907,0,author
8908,0,author
8909,0,author
8910,0,author
8911,0,author
8912,0,author
8913,0,author
8914,0,author
8915,0,author
8916,0,author
8917,0,author
8918,0,author
8919,0,author
8920,0,author
8921,0,author
8922,0,author
8923,0,author
8924,0,author
8925,0,author
8926,0,author
8927,0,author
8928,0,author
8929,0,author
8930,0,author
8931,0,author
8932,0,author
8933,0,author
8934,0,author
8935,0,author
8936,0,author
8937,0,author
8938,0,author
8939,0,author
8940,0,author
8941,0,author
8942,0,author
8943,0,author
8944,0,author
8945,0,author
8946,0,author
8947,0,author
8948,0,author
8949,0,author
8950,0,author
8951,0,author
8952,0,author
8953,0,author
8954,0,author
8955,0,author
8956,0,author
8957,0,author
8958,0,author
8959,0,author
8960,0,author
8961,0,author
8962,0,author
8963,0,author
8964,0,author
8965,0,author
8966,0,author
8967,0,author
8968,0,author
8969,0,author
8970,0,author
8971,0,author
8972,0,author
8973,0,author
8974,0,author
8975,0,author
8976,0,author
8977,0,author
8978,0,author
8979,0,author
8980,0,author
8981,0,author
8982,0,author
8983,0,author
8984,0,author
8985,0,author
8986,0,author
8987,0,author
8988,0,author
8989,0,author
8990,0,author
8991,0,author
8992,0,author
8993,0,author
8994,0,author
8995,0,author
8996,0,author
8997,0,author
8998,0,author
8999,0,author
9000,0,author
9001,0,author
9002,0,author
9003,0,author
9004,0,author
9005,0,author
9006,0,author
9007,0,author
9008,0,author
9009,0,author
9010,0,author
9011,0,author
9012,0,author
9013,0,author
9014,0,author
9015,0,author
9016,0,author
9017,0,author
9018,0,author
9019,0,author
9020,0,author
9021,0,author
9022,0,author
9023,0,author
9024,0,author
9025,0,author
9026,0,author
9027,0,author
9028,0,author
9029,0,author
9030,0,author
9031,0,author
9032,0,author
9033,0,author
9034,0,author
9035,0,author
9036,0,author
9037,0,author
9038,0,author
9039,0,author
9040,0,author
9041,0,author
9042,0,author
9043,0,author
9044,0,author
9045,0,author
9046,0,author
9047,0,author
9048,0,author
9049,0,author
9050,0,author
9051,0,author
9052,0,author
9053,0,author
9054,0,author
9055,0,author
9056,0,author
9057,0,author
9058,0,author
9059,0,author
9060,0,author
9061,0,author
9062,0,author
9063,0,author
9064,0,author
9065,0,author
9066,0,author
9067,0,author
9068,0,author
9069,0,author
9070,0,author
9071,0,author
9072,0,author
9073,0,author
9074,0,author
9075,0,author
9076,0,author
9077,0,author
9078,0,author
9079,0,author
9080,0,author
9081,0,author
9082,0,author
9083,0,author
9084,0,author
9085,0,author
9086,0,author
9087,0,author
9088,0,author
9089,0,author
9090,0,author
9091,0,author
9092,0,author
9093,0,author
9094,0,author
9095,0,author
9096,0,author
9097,0,author
9098,0,author
9099,0,author
9100,0,author
9101,0,author
9102,0,author
9103,0,author
9104,0,author
9105,0,author
9106,0,author
9107,0,author
9108,0,author
9109,0,author
9110,0,author
9111,0,author
9112,0,author
9113,0,author
9114,0,author
9115,0,author
9116,0,author
9117,0,author
9118,0,author
9119,0,author
9120,0,author
9121,0,author
9122,0,author
9123,0,author
9124,0,author
9125,0,author
9126,0,author
9127,0,author
9128,0,author
9129,0,author
9130,0,author
9131,0,author
9132,0,author
9133,0,author
9134,0,author
9135,0,author
9136,0,author
9137,0,author
9138,0,author
9139,0,author
9140,0,author
9141,0,author
9142,0,author
9143,0,author
9144,0,author
9145,0,author
9146,0,author
9147,0,author
9148,0,author
9149,0,author
9150,0,author
9151,0,author
9152,0,author
9153,0,author
9154,0,author
9155,0,author
9156,0,author
9157,0,author
9158,0,author
9159,0,author
9160,0,author
9161,0,author
9162,0,author
9163,0,author
9164,0,author
9165,0,author
9166,0,author
9167,0,author
9168,0,author
9169,0,author
9170,0,author
9171,0,author
9172,0,author
9173,0,author
9174,0,author
9175,0,author
9176,0,author
9177,0,author
9178,0,author
9179,0,author
9180,0,author
9181,0,author
9182,0,author
9183,0,author
9184,0,author
9185,0,author
9186,0,author
9187,0,author
9188,0,author
9189,0,author
9190,0,author
9191,0,author
9192,0,author
9193,0,author
9194,0,author
9195,0,author
9196,0,author
9197,0,author
9198,0,author
9199,0,author
9200,0,author
9201,0,author
9202,0,author
9203,0,author
9204,0,author
9205,0,author
9206,0,author
9207,0,author
9208,0,author
9209,0,author
9210,0,author
9211,0,author
9212,0,author
9213,0,author
9214,0,author
9215,0,author
9216,0,author
9217,0,author
9218,0,author
9219,0,author
9220,0,author
9221,0,author
9222,0,author
9223,0,author
9224,0,author
9225,0,author
9226,0,author
9227,0,author
9228,0,author
9229,0,author
9230,0,author
9231,0,author
9232,0,author
9233,0,author
9234,0,author
9235,0,author
9236,0,author
9237,0,author
9238,0,author
9239,0,author
9240,0,author
9241,0,author
9242,0,author
9243,0,author
9244,0,author
9245,0,author
9246,0,author
9247,0,author
9248,0,author
9249,0,author
9250,0,author
9251,0,author
9252,0,author
9253,0,author
9254,0,author
9255,0,author
9256,0,author
9257,0,author
9258,0,author
9259,0,author
9260,0,author
9261,0,author
9262,0,author
9263,0,author
9264,0,author
9265,0,author
9266,0,author
9267,0,author
9268,0,author
9269,0,author
9270,0,author
9271,0,author
9272,0,author
9273,0,author
9274,0,author
9275,0,author
9276,0,author
9277,0,author
9278,0,author
9279,0,author
9280,0,author
9281,0,author
9282,0,author
9283,0,author
9284,0,author
9285,0,author
9286,0,author
9287,0,author
9288,0,author
9289,0,author
9290,0,author
9291,0,author
9292,0,author
9293,0,author
9294,0,author
9295,0,author
9296,0,author
9297,0,author
9298,0,author
9299,0,author
9300,0,author
9301,0,author
9302,0,author
9303,0,author
9304,0,author
9305,0,author
9306,0,author
9307,0,author
9308,0,author
9309,0,author
9310,0,author
9311,0,author
9312,0,author
9313,0,author
9314,0,author
9315,0,author
9316,0,author
9317,0,author
9318,0,author
9319,0,author
9320,0,author
9321,0,author
9322,0,author
9323,0,author
9324,0,author
9325,0,author
9326,0,author
9327,0,author
9328,0,author
9329,0,author
9330,0,author
9331,0,author
9332,0,author
9333,0,author
9334,0,author
9335,0,author
9336,0,author
9337,0,author
9338,0,author
9339,0,author
9340,0,author
9341,0,author
9342,0,author
9343,0,author
9344,0,author
9345,0,author
9346,0,author
9347,0,author
9348,0,author
9349,0,author
9350,0,author
9351,0,author
9352,0,author
9353,0,author
9354,0,author
9355,0,author
9356,0,author
9357,0,author
9358,0,author
9359,0,author
9360,0,author
9361,0,author
9362,0,author
9363,0,author
9364,0,author
9365,0,author
9366,0,author
9367,0,author
9368,0,author
9369,0,author
9370,0,author
9371,0,author
9372,0,author
9373,0,author
9374,0,author
9375,0,author
9376,0,author
9377,0,author
9378,0,author
9379,0,author
9380,0,author
9381,0,author
9382,0,author
9383,0,author
9384,0,author
9385,0,author
9386,0,author
9387,0,author
9388,0,author
9389,0,author
9390,0,author
9391,0,author
9392,0,author
9393,0,author
9394,0,author
9395,0,author
9396,0,author
9397,0,author
9398,0,author
9399,0,author
9400,0,author
9401,0,author
9402,0,author
9403,0,author
9404,0,author
9405,0,author
9406,0,author
9407,0,author
9408,0,author
9409,0,author
9410,0,author
9411,0,author
9412,0,author
9413,0,author
9414,0,author
9415,0,author
9416,0,author
9417,0,author
9418,0,author
9419,0,author
9420,0,author
9421,0,author
9422,0,author
9423,0,author
9424,0,author
9425,0,author
9426,0,author
9427,0,author
9428,0,author
9429,0,author
9430,0,author
9431,0,author
9432,0,author
9433,0,author
9434,0,author
9435,0,author
9436,0,author
9437,0,author
9438,0,author
9439,0,author
9440,0,author
9441,0,author
9442,0,author
9443,0,author
9444,0,author
9445,0,author
9446,0,author
9447,0,author
9448,0,author
9449,0,author
9450,0,author
9451,0,author
9452,0,author
9453,0,author
9454,0,author
9455,0,author
9456,0,author
9457,0,author
9458,0,author
9459,0,author
9460,0,author
9461,0,author
9462,0,author
9463,0,author
9464,0,author
9465,0,author
9466,0,author
9467,0,author
9468,0,author
9469,0,author
9470,0,author
9471,0,author
9472,0,author
9473,0,author
9474,0,author
9475,0,author
9476,0,author
9477,0,author
9478,0,author
9479,0,author
9480,0,author
9481,0,author
9482,0,author
9483,0,author
9484,0,author
9485,0,author
9486,0,author
9487,0,author
9488,0,author
9489,0,author
9490,0,author
9491,0,author
9492,0,author
9493,0,author
9494,0,author
9495,0,author
9496,0,author
9497,0,author
9498,0,author
9499,0,author
9500,0,author
9501,0,author
9502,0,author
9503,0,author
9504,0,author
9505,0,author
9506,0,author
9507,0,author
9508,0,author
9509,0,author
9510,0,author
9511,0,author
9512,0,author
9513,0,author
9514,0,author
9515,0,author
9516,0,author
9517,0,author
9518,0,author
9519,0,author
9520,0,author
9521,0,author
9522,0,author
9523,0,author
9524,0,author
9525,0,author
9526,0,author
9527,0,author
9528,0,author
9529,0,author
9530,0,author
9531,0,author
9532,0,author
9533,0,author
9534,0,author
9535,0,author
9536,0,author
9537,0,author
9538,0,author
9539,0,author
9540,0,author
9541,0,author
9542,0,author
9543,0,author
9544,0,author
9545,0,author
9546,0,author
9547,0,author
9548,0,author
9549,0,author
9550,0,author
9551,0,author
9552,0,author
9553,0,author
9554,0,author
9555,0,author
9556,0,author
9557,0,author
9558,0,author
9559,0,author
9560,0,author
9561,0,author
9562,0,author
9563,0,author
9564,0,author
9565,0,author
9566,0,author
9567,0,author
9568,0,author
9569,0,author
9570,0,author
9571,0,author
9572,0,author
9573,0,author
9574,0,author
9575,0,author
9576,0,author
9577,0,author
9578,0,author
9579,0,author
9580,0,author
9581,0,author
9582,0,author
9583,0,author
9584,0,author
9585,0,author
9586,0,author
9587,0,author
9588,0,author
9589,0,author
9590,0,author
9591,0,author
9592,0,author
9593,0,author
9594,0,author
9595,0,author
9596,0,author
9597,0,author
9598,0,author
9599,0,author
9600,0,author
9601,0,author
9602,0,author
9603,0,author
9604,0,author
9605,0,author
9606,0,author
9607,0,author
9608,0,author
9609,0,author
9610,0,author
9611,0,author
9612,0,author
9613,0,author
9614,0,author
9615,0,author
9616,0,author
9617,0,author
9618,0,author
9619,0,author
9620,0,author
9621,0,author
9622,0,author
9623,0,author
9624,0,author
9625,0,author
9626,0,author
9627,0,author
9628,0,author
9629,0,author
9630,0,author
9631,0,author
9632,0,author
9633,0,author
9634,0,author
9635,0,author
9636,0,author
9637,0,author
9638,0,author
9639,0,author
9640,0,author
9641,0,author
9642,0,author
9643,0,author
9644,0,author
9645,0,author
9646,0,author
9647,0,author
9648,0,author
9649,0,author
9650,0,author
9651,0,author
9652,0,author
9653,0,author
9654,0,author
9655,0,author
9656,0,author
9657,0,author
9658,0,author
9659,0,author
9660,0,author
9661,0,author
9662,0,author
9663,0,author
9664,0,author
9665,0,author
9666,0,author
9667,0,author
9668,0,author
9669,0,author
9670,0,author
9671,0,author
9672,0,author
9673,0,author
9674,0,author
9675,0,author
9676,0,author
9677,0,author
9678,0,author
9679,0,author
9680,0,author
9681,0,author
9682,0,author
9683,0,author
9684,0,author
9685,0,author
9686,0,author
9687,0,author
9688,0,author
9689,0,author
9690,0,author
9691,0,author
9692,0,author
9693,0,author
9694,0,author
9695,0,author
9696,0,author
9697,0,author
9698,0,author
9699,0,author
9700,0,author
9701,0,author
9702,0,author
9703,0,author
9704,0,author
9705,0,author
9706,0,author
9707,0,author
9708,0,author
9709,0,author
9710,0,author
9711,0,author
9712,0,author
9713,0,author
9714,0,author
9715,0,author
9716,0,author
9717,0,author
9718,0,author
9719,0,author
9720,0,author
9721,0,author
9722,0,author
9723,0,author
9724,0,author
9725,0,author
9726,0,author
9727,0,author
9728,0,author
9729,0,author
9730,0,author
9731,0,author
9732,0,author
9733,0,author
9734,0,author
9735,0,author
9736,0,author
9737,0,author
9738,0,author
9739,0,author
9740,0,author
9741,0,author
9742,0,author
9743,0,author
9744,0,author
9745,0,author
9746,0,author
9747,0,author
9748,0,author
9749,0,author
9750,0,author
9751,0,author
9752,0,author
9753,0,author
9754,0,author
9755,0,author
9756,0,author
9757,0,author
9758,0,author
9759,0,author
9760,0,author
9761,0,author
9762,0,author
9763,0,author
9764,0,author
9765,0,author
9766,0,author
9767,0,author
9768,0,author
9769,0,author
9770,0,author
9771,0,author
9772,0,author
9773,0,author
9774,0,author
9775,0,author
9776,0,author
9777,0,author
9778,0,author
9779,0,author
9780,0,author
9781,0,author
9782,0,author
9783,0,author
9784,0,author
9785,0,author
9786,0,author
9787,0,author
9788,0,author
9789,0,author
9790,0,author
9791,0,author
9792,0,author
9793,0,author
9794,0,author
9795,0,author
9796,0,author
9797,0,author
9798,0,author
9799,0,author
9800,0,author
9801,0,author
9802,0,author
9803,0,author
9804,0,author
9805,0,author
9806,0,author
9807,0,author
9808,0,author
9809,0,author
9810,0,author
9811,0,author
9812,0,author
9813,0,author
9814,0,author
9815,0,author
9816,0,author
9817,0,author
9818,0,author
9819,0,author
9820,0,author
9821,0,author
9822,0,author
9823,0,author
9824,0,author
9825,0,author
9826,0,author
9827,0,author
9828,0,author
9829,0,author
9830,0,author
9831,0,author
9832,0,author
9833,0,author
9834,0,author
9835,0,author
9836,0,author
9837,0,author
9838,0,author
9839,0,author
9840,0,author
9841,0,author
9842,0,author
9843,0,author
9844,0,author
9845,0,author
9846,0,author
9847,0,author
9848,0,author
9849,0,author
9850,0,author
9851,0,author
9852,0,author
9853,0,author
9854,0,author
9855,0,author
9856,0,author
9857,0,author
9858,0,author
9859,0,author
9860,0,author
9861,0,author
9862,0,author
9863,0,author
9864,0,author
9865,0,author
9866,0,author
9867,0,author
9868,0,author
9869,0,author
9870,0,author
9871,0,author
9872,0,author
9873,0,author
9874,0,author
9875,0,author
9876,0,author
9877,0,author
9878,0,author
9879,0,author
9880,0,author
9881,0,author
9882,0,author
9883,0,author
9884,0,author
9885,0,author
9886,0,author
9887,0,author
9888,0,author
9889,0,author
9890,0,author
9891,0,author
9892,0,author
9893,0,author
9894,0,author
9895,0,author
9896,0,author
9897,0,author
9898,0,author
9899,0,author
9900,0,author
9901,0,author
9902,0,author
9903,0,author
9904,0,author
9905,0,author
9906,0,author
9907,0,author
9908,0,author
9909,0,author
9910,0,author
9911,0,author
9912,0,author
9913,0,author
9914,0,author
9915,0,author
9916,0,author
9917,0,author
9918,0,author
9919,0,author
9920,0,author
9921,0,author
9922,0,author
9923,0,author
9924,0,author
9925,0,author
9926,0,author
9927,0,author
9928,0,author
9929,0,author
9930,0,author
9931,0,author
9932,0,author
9933,0,author
9934,0,author
9935,0,author
9936,0,author
9937,0,author
9938,0,author
9939,0,author
9940,0,author
9941,0,author
9942,0,author
9943,0,author
9944,0,author
9945,0,author
9946,0,author
9947,0,author
9948,0,author
9949,0,author
9950,0,author
9951,0,author
9952,0,author
9953,0,author
9954,0,author
9955,0,author
9956,0,author
9957,0,author
9958,0,author
9959,0,author
9960,0,author
9961,0,author
9962,0,author
9963,0,author
9964,0,author
9965,0,author
9966,0,author
9967,0,author
9968,0,author
9969,0,author
9970,0,author
9971,0,author
9972,0,author
9973,0,author
9974,0,author
9975,0,author
9976,0,author
9977,0,author
9978,0,author
9979,0,author
9980,0,author
9981,0,author
9982,0,author
9983,0,author
9984,0,author
9985,0,author
9986,0,author
9987,0,author
9988,0,author
9989,0,author
9990,0,author
9991,0,author
9992,0,author
9993,0,author
9994,0,author
9995,0,author
9996,0,author
9997,0,author
9998,0,author
9999,0,author
10000,0,author
10001,0,author
10002,0,author
10003,0,author
10004,0,author
10005,0,author
10006,0,author
10007,0,author
10008,0,author
10009,0,author
10010,0,author
10011,0,author
10012,0,author
10013,0,author
10014,0,author
10015,0,author
10016,0,author
10017,0,author
10018,0,author
10019,0,author
10020,0,author
10021,0,author
10022,0,author
10023,0,author
10024,0,author
10025,0,author
10026,0,author
10027,0,author
10028,0,author
10029,0,author
10030,0,author
10031,0,author
10032,0,author
10033,0,author
10034,0,author
10035,0,author
10036,0,author
10037,0,author
10038,0,author
10039,0,author
10040,0,author
10041,0,author
10042,0,author
10043,0,author
10044,0,author
10045,0,author
10046,0,author
10047,0,author
10048,0,author
10049,0,author
10050,0,author
10051,0,author
10052,0,author
10053,0,author
10054,0,author
10055,0,author
10056,0,author
10057,0,author
10058,0,author
10059,0,author
10060,0,author
10061,0,author
10062,0,author
10063,0,author
10064,0,author
10065,0,author
10066,0,author
10067,0,author
10068,0,author
10069,0,author
10070,0,author
10071,0,author
10072,0,author
10073,0,author
10074,0,author
10075,0,author
10076,0,author
10077,0,author
10078,0,author
10079,0,author
10080,0,author
10081,0,author
10082,0,author
10083,0,author
10084,0,author
10085,0,author
10086,0,author
10087,0,author
10088,0,author
10089,0,author
10090,0,author
10091,0,author
10092,0,author
10093,0,author
10094,0,author
10095,0,author
10096,0,author
10097,0,author
10098,0,author
10099,0,author
10100,0,author
10101,0,author
10102,0,author
10103,0,author
10104,0,author
10105,0,author
10106,0,author
10107,0,author
10108,0,author
10109,0,author
10110,0,author
10111,0,author
10112,0,author
10113,0,author
10114,0,author
10115,0,author
10116,0,author
10117,0,author
10118,0,author
10119,0,author
10120,0,author
10121,0,author
10122,0,author
10123,0,author
10124,0,author
10125,0,author
10126,0,author
10127,0,author
10128,0,author
10129,0,author
10130,0,author
10131,0,author
10132,0,author
10133,0,author
10134,0,author
10135,0,author
10136,0,author
10137,0,author
10138,0,author
10139,0,author
10140,0,author
10141,0,author
10142,0,author
10143,0,author
10144,0,author
10145,0,author
10146,0,author
10147,0,author
10148,0,author
10149,0,author
10150,0,author
10151,0,author
10152,0,author
10153,0,author
10154,0,author
10155,0,author
10156,0,author
10157,0,author
10158,0,author
10159,0,author
10160,0,author
10161,0,author
10162,0,author
10163,0,author
10164,0,author
10165,0,author
10166,0,author
10167,0,author
10168,0,author
10169,0,author
10170,0,author
10171,0,author
10172,0,author
10173,0,author
10174,0,author
10175,0,author
10176,0,author
10177,0,author
10178,0,author
10179,0,author
10180,0,author
10181,0,author
10182,0,author
10183,0,author
10184,0,author
10185,0,author
10186,0,author
10187,0,author
10188,0,author
10189,0,author
10190,0,author
10191,0,author
10192,0,author
10193,0,author
10194,0,author
10195,0,author
10196,0,author
10197,0,author
10198,0,author
10199,0,author
10200,0,author
10201,0,author
10202,0,author
10203,0,author
10204,0,author
10205,0,author
10206,0,author
10207,0,author
10208,0,author
10209,0,author
10210,0,author
10211,0,author
10212,0,author
10213,0,author
10214,0,author
10215,0,author
10216,0,author
10217,0,author
10218,0,author
10219,0,author
10220,0,author
10221,0,author
10222,0,author
10223,0,author
10224,0,author
10225,0,author
10226,0,author
10227,0,author
10228,0,author
10229,0,author
10230,0,author
10231,0,author
10232,0,author
10233,0,author
10234,0,author
10235,0,author
10236,0,author
10237,0,author
10238,0,author
10239,0,author
10240,0,author
10241,0,author
10242,0,author
10243,0,author
10244,0,author
10245,0,author
10246,0,author
10247,0,author
10248,0,author
10249,0,author
10250,0,author
10251,0,author
10252,0,author
10253,0,author
10254,0,author
10255,0,author
10256,0,author
10257,0,author
10258,0,author
10259,0,author
10260,0,author
10261,0,author
10262,0,author
10263,0,author
10264,0,author
10265,0,author
10266,0,author
10267,0,author
10268,0,author
10269,0,author
10270,0,author
10271,0,author
10272,0,author
10273,0,author
10274,0,author
10275,0,author
10276,0,author
10277,0,author
10278,0,author
10279,0,author
10280,0,author
10281,0,author
10282,0,author
10283,0,author
10284,0,author
10285,0,author
10286,0,author
10287,0,author
10288,0,author
10289,0,author
10290,0,author
10291,0,author
10292,0,author
10293,0,author
10294,0,author
10295,0,author
10296,0,author
10297,0,author
10298,0,author
10299,0,author
10300,0,author
10301,0,author
10302,0,author
10303,0,author
10304,0,author
10305,0,author
10306,0,author
10307,0,author
10308,0,author
10309,0,author
10310,0,author
10311,0,author
10312,0,author
10313,0,author
10314,0,author
10315,0,author
10316,0,author
10317,0,author
10318,0,author
10319,0,author
10320,0,author
10321,0,author
10322,0,author
10323,0,author
10324,0,author
10325,0,author
10326,0,author
10327,0,author
10328,0,author
10329,0,author
10330,0,author
10331,0,author
10332,0,author
10333,0,author
10334,0,author
10335,0,author
10336,0,author
10337,0,author
10338,0,author
10339,0,author
10340,0,author
10341,0,author
10342,0,author
10343,0,author
10344,0,author
10345,0,author
10346,0,author
10347,0,author
10348,0,author
10349,0,author
10350,0,author
10351,0,author
10352,0,author
10353,0,author
10354,0,author
10355,0,author
10356,0,author
10357,0,author
10358,0,author
10359,0,author
10360,0,author
10361,0,author
10362,0,author
10363,0,author
10364,0,author
10365,0,author
10366,0,author
10367,0,author
10368,0,author
10369,0,author
10370,0,author
10371,0,author
10372,0,author
10373,0,author
10374,0,author
10375,0,author
10376,0,author
10377,0,author
10378,0,author
10379,0,author
10380,0,author
10381,0,author
10382,0,author
10383,0,author
10384,0,author
10385,0,author
10386,0,author
10387,0,author
10388,0,author
10389,0,author
10390,0,author
10391,0,author
10392,0,author
10393,0,author
10394,0,author
10395,0,author
10396,0,author
10397,0,author
10398,0,author
10399,0,author
10400,0,author
10401,0,author
10402,0,author
10403,0,author
10404,0,author
10405,0,author
10406,0,author
10407,0,author
10408,0,author
10409,0,author
10410,0,author
10411,0,author
10412,0,author
10413,0,author
10414,0,author
10415,0,author
10416,0,author
10417,0,author
10418,0,author
10419,0,author
10420,0,author
10421,0,author
10422,0,author
10423,0,author
10424,0,author
10425,0,author
10426,0,author
10427,0,author
10428,0,author
10429,0,author
10430,0,author
10431,0,author
10432,0,author
10433,0,author
10434,0,author
10435,0,author
10436,0,author
10437,0,author
10438,0,author
10439,0,author
10440,0,author
10441,0,author
10442,0,author
10443,0,author
10444,0,author
10445,0,author
10446,0,author
10447,0,author
10448,0,author
10449,0,author
10450,0,author
10451,0,author
10452,0,author
10453,0,author
10454,0,author
10455,0,author
10456,0,author
10457,0,author
10458,0,author
10459,0,author
10460,0,author
10461,0,author
10462,0,author
10463,0,author
10464,0,author
10465,0,author
10466,0,author
10467,0,author
10468,0,author
10469,0,author
10470,0,author
10471,0,author
10472,0,author
10473,0,author
10474,0,author
10475,0,author
10476,0,author
10477,0,author
10478,0,author
10479,0,author
10480,0,author
10481,0,author
10482,0,author
10483,0,author
10484,0,author
10485,0,author
10486,0,author
10487,0,author
10488,0,author
10489,0,author
10490,0,author
10491,0,author
10492,0,author
10493,0,author
10494,0,author
10495,0,author
10496,0,author
10497,0,author
10498,0,author
10499,0,author
10500,0,author
10501,0,author
10502,0,author
10503,0,author
10504,0,author
10505,0,author
10506,0,author
10507,0,author
10508,0,author
10509,0,author
10510,0,author
10511,0,author
10512,0,author
10513,0,author
10514,0,author
10515,0,author
10516,0,author
10517,0,author
10518,0,author
10519,0,author
10520,0,author
10521,0,author
10522,0,author
10523,0,author
10524,0,author
10525,0,author
10526,0,author
